split,path,label
train,Pleurotus ostreatus/191054.jpg,Pleurotus ostreatus
train,Pleurotus ostreatus/191055.jpg,Pleurotus ostreatus
train,Pleurotus ostreatus/191056.jpg,Pleurotus ostreatus
train,Pleurotus ostreatus/191700.jpg,Pleurotus ostreatus
train,Pleurotus ostreatus/191702.jpg,Pleurotus ostreatus
train,Pleurotus ostreatus/191999.jpg,Pleurotus ostreatus
train,Pleurotus ostreatus/193036.jpg,Pleurotus ostreatus
train,Pleurotus ostreatus/194677.jpg,Pleurotus ostreatus
train,Pleurotus ostreatus/194678.jpg,Pleurotus ostreatus
train,Pleurotus ostreatus/194679.jpg,Pleurotus ostreatus
train,Pleurotus ostreatus/194680.jpg,Pleurotus ostreatus
train,Pleurotus ostreatus/194681.jpg,Pleurotus ostreatus
train,Pleurotus ostreatus/194683.jpg,Pleurotus ostreatus
train,Pleurotus ostreatus/195221.jpg,Pleurotus ostreatus
train,Pleurotus ostreatus/195233.jpg,Pleurotus ostreatus
train,Pleurotus ostreatus/195234.jpg,Pleurotus ostreatus
train,Pleurotus ostreatus/195372.jpg,Pleurotus ostreatus
train,Pleurotus ostreatus/195373.jpg,Pleurotus ostreatus
train,Pleurotus ostreatus/195472.jpg,Pleurotus ostreatus
train,Pleurotus ostreatus/195477.jpg,Pleurotus ostreatus
train,Pleurotus ostreatus/195478.jpg,Pleurotus ostreatus
train,Pleurotus ostreatus/196864.jpg,Pleurotus ostreatus
train,Pleurotus ostreatus/196865.jpg,Pleurotus ostreatus
train,Pleurotus ostreatus/197112.jpg,Pleurotus ostreatus
train,Pleurotus ostreatus/197459.jpg,Pleurotus ostreatus
train,Pleurotus ostreatus/198081.jpg,Pleurotus ostreatus
train,Pleurotus ostreatus/198082.jpg,Pleurotus ostreatus
train,Pleurotus ostreatus/198083.jpg,Pleurotus ostreatus
train,Pleurotus ostreatus/198682.jpg,Pleurotus ostreatus
train,Pleurotus ostreatus/198683.jpg,Pleurotus ostreatus
train,Pleurotus ostreatus/199219.jpg,Pleurotus ostreatus
train,Pleurotus ostreatus/199221.jpg,Pleurotus ostreatus
train,Pleurotus ostreatus/199222.jpg,Pleurotus ostreatus
train,Pleurotus ostreatus/199949.jpg,Pleurotus ostreatus
train,Pleurotus ostreatus/201113.jpg,Pleurotus ostreatus
train,Pleurotus ostreatus/206540.jpg,Pleurotus ostreatus
train,Pleurotus ostreatus/206541.jpg,Pleurotus ostreatus
train,Pleurotus ostreatus/206860.jpg,Pleurotus ostreatus
train,Pleurotus ostreatus/206861.jpg,Pleurotus ostreatus
train,Pleurotus ostreatus/206862.jpg,Pleurotus ostreatus
train,Pleurotus ostreatus/206863.jpg,Pleurotus ostreatus
train,Pleurotus ostreatus/209674.jpg,Pleurotus ostreatus
train,Pleurotus ostreatus/212902.jpg,Pleurotus ostreatus
train,Pleurotus ostreatus/215539.jpg,Pleurotus ostreatus
train,Pleurotus ostreatus/215542.jpg,Pleurotus ostreatus
train,Pleurotus ostreatus/215543.jpg,Pleurotus ostreatus
train,Pleurotus ostreatus/215545.jpg,Pleurotus ostreatus
train,Pleurotus ostreatus/215546.jpg,Pleurotus ostreatus
train,Pleurotus ostreatus/220804.jpg,Pleurotus ostreatus
train,Pleurotus ostreatus/220806.jpg,Pleurotus ostreatus
train,Pleurotus ostreatus/225412.jpg,Pleurotus ostreatus
train,Pleurotus ostreatus/226810.jpg,Pleurotus ostreatus
train,Pleurotus ostreatus/229146.jpg,Pleurotus ostreatus
train,Pleurotus ostreatus/22996.jpg,Pleurotus ostreatus
train,Pleurotus ostreatus/230270.jpg,Pleurotus ostreatus
train,Pleurotus ostreatus/230275.jpg,Pleurotus ostreatus
train,Pleurotus ostreatus/23881.jpg,Pleurotus ostreatus
train,Pleurotus ostreatus/23883.jpg,Pleurotus ostreatus
train,Pleurotus ostreatus/24228.jpg,Pleurotus ostreatus
train,Pleurotus ostreatus/25192.jpg,Pleurotus ostreatus
train,Pleurotus ostreatus/252843.jpg,Pleurotus ostreatus
train,Pleurotus ostreatus/254220.jpg,Pleurotus ostreatus
train,Pleurotus ostreatus/254221.jpg,Pleurotus ostreatus
train,Pleurotus ostreatus/25723.jpg,Pleurotus ostreatus
train,Pleurotus ostreatus/263614.jpg,Pleurotus ostreatus
train,Pleurotus ostreatus/263780.jpg,Pleurotus ostreatus
train,Pleurotus ostreatus/263870.jpg,Pleurotus ostreatus
train,Pleurotus ostreatus/263872.jpg,Pleurotus ostreatus
train,Pleurotus ostreatus/263873.jpg,Pleurotus ostreatus
train,Pleurotus ostreatus/264979.jpg,Pleurotus ostreatus
train,Pleurotus ostreatus/26595.jpg,Pleurotus ostreatus
train,Pleurotus ostreatus/26596.jpg,Pleurotus ostreatus
train,Pleurotus ostreatus/266152.jpg,Pleurotus ostreatus
train,Pleurotus ostreatus/266153.jpg,Pleurotus ostreatus
train,Pleurotus ostreatus/266156.jpg,Pleurotus ostreatus
train,Pleurotus ostreatus/266157.jpg,Pleurotus ostreatus
train,Pleurotus ostreatus/267096.jpg,Pleurotus ostreatus
train,Pleurotus ostreatus/26968.jpg,Pleurotus ostreatus
train,Pleurotus ostreatus/278178.jpg,Pleurotus ostreatus
train,Pleurotus ostreatus/279140.jpg,Pleurotus ostreatus
train,Pleurotus ostreatus/279141.jpg,Pleurotus ostreatus
train,Pleurotus ostreatus/280368.jpg,Pleurotus ostreatus
train,Pleurotus ostreatus/280545.jpg,Pleurotus ostreatus
train,Pleurotus ostreatus/280547.jpg,Pleurotus ostreatus
train,Pleurotus ostreatus/28060.jpg,Pleurotus ostreatus
train,Pleurotus ostreatus/28062.jpg,Pleurotus ostreatus
train,Pleurotus ostreatus/28065.jpg,Pleurotus ostreatus
train,Pleurotus ostreatus/281527.jpg,Pleurotus ostreatus
train,Pleurotus ostreatus/28249.jpg,Pleurotus ostreatus
train,Pleurotus ostreatus/282710.jpg,Pleurotus ostreatus
train,Pleurotus ostreatus/28506.jpg,Pleurotus ostreatus
train,Pleurotus ostreatus/285737.jpg,Pleurotus ostreatus
train,Pleurotus ostreatus/286366.jpg,Pleurotus ostreatus
train,Pleurotus ostreatus/287046.jpg,Pleurotus ostreatus
train,Pleurotus ostreatus/287047.jpg,Pleurotus ostreatus
train,Pleurotus ostreatus/288148.jpg,Pleurotus ostreatus
train,Pleurotus ostreatus/288427.jpg,Pleurotus ostreatus
train,Pleurotus ostreatus/288498.jpg,Pleurotus ostreatus
train,Pleurotus ostreatus/288506.jpg,Pleurotus ostreatus
train,Pleurotus ostreatus/290206.jpg,Pleurotus ostreatus
train,Pleurotus ostreatus/290208.jpg,Pleurotus ostreatus
train,Pleurotus ostreatus/290879.jpg,Pleurotus ostreatus
train,Pleurotus ostreatus/29118.jpg,Pleurotus ostreatus
train,Pleurotus ostreatus/29120.jpg,Pleurotus ostreatus
train,Pleurotus ostreatus/291637.jpg,Pleurotus ostreatus
train,Pleurotus ostreatus/291639.jpg,Pleurotus ostreatus
train,Pleurotus ostreatus/291640.jpg,Pleurotus ostreatus
train,Pleurotus ostreatus/291641.jpg,Pleurotus ostreatus
train,Pleurotus ostreatus/291826.jpg,Pleurotus ostreatus
train,Pleurotus ostreatus/292020.jpg,Pleurotus ostreatus
train,Pleurotus ostreatus/293058.jpg,Pleurotus ostreatus
train,Pleurotus ostreatus/293085.jpg,Pleurotus ostreatus
train,Pleurotus ostreatus/294207.jpg,Pleurotus ostreatus
train,Pleurotus ostreatus/294672.jpg,Pleurotus ostreatus
train,Pleurotus ostreatus/294931.jpg,Pleurotus ostreatus
train,Pleurotus ostreatus/294934.jpg,Pleurotus ostreatus
train,Pleurotus ostreatus/296508.jpg,Pleurotus ostreatus
train,Pleurotus ostreatus/296509.jpg,Pleurotus ostreatus
train,Pleurotus ostreatus/296897.jpg,Pleurotus ostreatus
train,Pleurotus ostreatus/296898.jpg,Pleurotus ostreatus
train,Pleurotus ostreatus/297006.jpg,Pleurotus ostreatus
train,Pleurotus ostreatus/29733.jpg,Pleurotus ostreatus
train,Pleurotus ostreatus/29832.jpg,Pleurotus ostreatus
train,Pleurotus ostreatus/298937.jpg,Pleurotus ostreatus
train,Pleurotus ostreatus/298941.jpg,Pleurotus ostreatus
train,Pleurotus ostreatus/300049.jpg,Pleurotus ostreatus
train,Pleurotus ostreatus/300050.jpg,Pleurotus ostreatus
train,Pleurotus ostreatus/300053.jpg,Pleurotus ostreatus
train,Pleurotus ostreatus/300054.jpg,Pleurotus ostreatus
train,Pleurotus ostreatus/300328.jpg,Pleurotus ostreatus
train,Pleurotus ostreatus/300329.jpg,Pleurotus ostreatus
train,Pleurotus ostreatus/300590.jpg,Pleurotus ostreatus
train,Pleurotus ostreatus/301281.jpg,Pleurotus ostreatus
train,Pleurotus ostreatus/301429.jpg,Pleurotus ostreatus
train,Pleurotus ostreatus/301866.jpg,Pleurotus ostreatus
train,Pleurotus ostreatus/302303.jpg,Pleurotus ostreatus
train,Pleurotus ostreatus/302563.jpg,Pleurotus ostreatus
train,Pleurotus ostreatus/305096.jpg,Pleurotus ostreatus
train,Pleurotus ostreatus/305098.jpg,Pleurotus ostreatus
train,Pleurotus ostreatus/30591.jpg,Pleurotus ostreatus
train,Pleurotus ostreatus/307014.jpg,Pleurotus ostreatus
train,Pleurotus ostreatus/307101.jpg,Pleurotus ostreatus
train,Pleurotus ostreatus/307102.jpg,Pleurotus ostreatus
train,Pleurotus ostreatus/308910.jpg,Pleurotus ostreatus
train,Pleurotus ostreatus/308911.jpg,Pleurotus ostreatus
train,Pleurotus ostreatus/308927.jpg,Pleurotus ostreatus
train,Pleurotus ostreatus/308929.jpg,Pleurotus ostreatus
train,Pleurotus ostreatus/308931.jpg,Pleurotus ostreatus
train,Pleurotus ostreatus/313337.jpg,Pleurotus ostreatus
train,Pleurotus ostreatus/313339.jpg,Pleurotus ostreatus
train,Pleurotus ostreatus/314447.jpg,Pleurotus ostreatus
train,Pleurotus ostreatus/314609.jpg,Pleurotus ostreatus
train,Pleurotus ostreatus/314610.jpg,Pleurotus ostreatus
train,Pleurotus ostreatus/315620.jpg,Pleurotus ostreatus
train,Pleurotus ostreatus/315621.jpg,Pleurotus ostreatus
train,Pleurotus ostreatus/31698.jpg,Pleurotus ostreatus
train,Pleurotus ostreatus/31989.jpg,Pleurotus ostreatus
train,Pleurotus ostreatus/320048.jpg,Pleurotus ostreatus
train,Pleurotus ostreatus/321289.jpg,Pleurotus ostreatus
train,Pleurotus ostreatus/322256.jpg,Pleurotus ostreatus
train,Pleurotus ostreatus/32744.jpg,Pleurotus ostreatus
train,Pleurotus ostreatus/327981.jpg,Pleurotus ostreatus
train,Pleurotus ostreatus/32913.jpg,Pleurotus ostreatus
train,Pleurotus ostreatus/32914.jpg,Pleurotus ostreatus
train,Pleurotus ostreatus/332464.jpg,Pleurotus ostreatus
train,Pleurotus ostreatus/333346.jpg,Pleurotus ostreatus
train,Pleurotus ostreatus/333347.jpg,Pleurotus ostreatus
train,Pleurotus ostreatus/33350.jpg,Pleurotus ostreatus
train,Pleurotus ostreatus/33397.jpg,Pleurotus ostreatus
train,Pleurotus ostreatus/33398.jpg,Pleurotus ostreatus
train,Pleurotus ostreatus/33400.jpg,Pleurotus ostreatus
train,Pleurotus ostreatus/34203.jpg,Pleurotus ostreatus
train,Pleurotus ostreatus/34214.jpg,Pleurotus ostreatus
train,Pleurotus ostreatus/34236.jpg,Pleurotus ostreatus
train,Pleurotus ostreatus/34239.jpg,Pleurotus ostreatus
train,Pleurotus ostreatus/34305.jpg,Pleurotus ostreatus
train,Pleurotus ostreatus/34306.jpg,Pleurotus ostreatus
train,Pleurotus ostreatus/34471.jpg,Pleurotus ostreatus
train,Pleurotus ostreatus/350182.jpg,Pleurotus ostreatus
train,Pleurotus ostreatus/350183.jpg,Pleurotus ostreatus
train,Pleurotus ostreatus/35694.jpg,Pleurotus ostreatus
train,Pleurotus ostreatus/360726.jpg,Pleurotus ostreatus
train,Pleurotus ostreatus/36573.jpg,Pleurotus ostreatus
train,Pleurotus ostreatus/36575.jpg,Pleurotus ostreatus
train,Pleurotus ostreatus/36995.jpg,Pleurotus ostreatus
train,Pleurotus ostreatus/372688.jpg,Pleurotus ostreatus
train,Pleurotus ostreatus/372689.jpg,Pleurotus ostreatus
train,Pleurotus ostreatus/372690.jpg,Pleurotus ostreatus
train,Pleurotus ostreatus/372693.jpg,Pleurotus ostreatus
train,Pleurotus ostreatus/373376.jpg,Pleurotus ostreatus
train,Pleurotus ostreatus/373667.jpg,Pleurotus ostreatus
train,Pleurotus ostreatus/37496.jpg,Pleurotus ostreatus
train,Pleurotus ostreatus/376022.jpg,Pleurotus ostreatus
train,Pleurotus ostreatus/376023.jpg,Pleurotus ostreatus
train,Pleurotus ostreatus/376798.jpg,Pleurotus ostreatus
train,Pleurotus ostreatus/376803.jpg,Pleurotus ostreatus
train,Pleurotus ostreatus/377780.jpg,Pleurotus ostreatus
train,Pleurotus ostreatus/37838.jpg,Pleurotus ostreatus
train,Pleurotus ostreatus/380449.jpg,Pleurotus ostreatus
train,Pleurotus ostreatus/380450.jpg,Pleurotus ostreatus
train,Pleurotus ostreatus/382868.jpg,Pleurotus ostreatus
train,Pleurotus ostreatus/382870.jpg,Pleurotus ostreatus
train,Pleurotus ostreatus/386455.jpg,Pleurotus ostreatus
train,Pleurotus ostreatus/386456.jpg,Pleurotus ostreatus
train,Pleurotus ostreatus/386457.jpg,Pleurotus ostreatus
train,Pleurotus ostreatus/386547.jpg,Pleurotus ostreatus
train,Pleurotus ostreatus/386548.jpg,Pleurotus ostreatus
train,Pleurotus ostreatus/389438.jpg,Pleurotus ostreatus
train,Pleurotus ostreatus/390077.jpg,Pleurotus ostreatus
train,Pleurotus ostreatus/390078.jpg,Pleurotus ostreatus
train,Pleurotus ostreatus/390527.jpg,Pleurotus ostreatus
train,Pleurotus ostreatus/390582.jpg,Pleurotus ostreatus
train,Pleurotus ostreatus/393030.jpg,Pleurotus ostreatus
train,Pleurotus ostreatus/393068.jpg,Pleurotus ostreatus
train,Pleurotus ostreatus/393854.jpg,Pleurotus ostreatus
train,Pleurotus ostreatus/394147.jpg,Pleurotus ostreatus
train,Pleurotus ostreatus/394148.jpg,Pleurotus ostreatus
train,Pleurotus ostreatus/394151.jpg,Pleurotus ostreatus
train,Pleurotus ostreatus/394155.jpg,Pleurotus ostreatus
train,Pleurotus ostreatus/394157.jpg,Pleurotus ostreatus
train,Pleurotus ostreatus/394912.jpg,Pleurotus ostreatus
train,Pleurotus ostreatus/395031.jpg,Pleurotus ostreatus
train,Pleurotus ostreatus/395033.jpg,Pleurotus ostreatus
train,Pleurotus ostreatus/395264.jpg,Pleurotus ostreatus
train,Pleurotus ostreatus/395267.jpg,Pleurotus ostreatus
train,Pleurotus ostreatus/397403.jpg,Pleurotus ostreatus
train,Pleurotus ostreatus/397774.jpg,Pleurotus ostreatus
train,Pleurotus ostreatus/397777.jpg,Pleurotus ostreatus
train,Pleurotus ostreatus/397778.jpg,Pleurotus ostreatus
train,Pleurotus ostreatus/397779.jpg,Pleurotus ostreatus
train,Pleurotus ostreatus/397780.jpg,Pleurotus ostreatus
train,Pleurotus ostreatus/403814.jpg,Pleurotus ostreatus
train,Pleurotus ostreatus/403815.jpg,Pleurotus ostreatus
train,Pleurotus ostreatus/404212.jpg,Pleurotus ostreatus
train,Pleurotus ostreatus/40526.jpg,Pleurotus ostreatus
train,Pleurotus ostreatus/405768.jpg,Pleurotus ostreatus
train,Pleurotus ostreatus/406757.jpg,Pleurotus ostreatus
train,Pleurotus ostreatus/406758.jpg,Pleurotus ostreatus
train,Pleurotus ostreatus/407363.jpg,Pleurotus ostreatus
train,Pleurotus ostreatus/407364.jpg,Pleurotus ostreatus
train,Pleurotus ostreatus/413734.jpg,Pleurotus ostreatus
train,Pleurotus ostreatus/414616.jpg,Pleurotus ostreatus
train,Pleurotus ostreatus/414617.jpg,Pleurotus ostreatus
train,Pleurotus ostreatus/419193.jpg,Pleurotus ostreatus
train,Pleurotus ostreatus/419194.jpg,Pleurotus ostreatus
train,Pleurotus ostreatus/419196.jpg,Pleurotus ostreatus
train,Pleurotus ostreatus/419197.jpg,Pleurotus ostreatus
train,Pleurotus ostreatus/419199.jpg,Pleurotus ostreatus
train,Pleurotus ostreatus/419210.jpg,Pleurotus ostreatus
train,Pleurotus ostreatus/419211.jpg,Pleurotus ostreatus
train,Pleurotus ostreatus/421186.jpg,Pleurotus ostreatus
train,Pleurotus ostreatus/421187.jpg,Pleurotus ostreatus
train,Pleurotus ostreatus/425005.jpg,Pleurotus ostreatus
train,Pleurotus ostreatus/428658.jpg,Pleurotus ostreatus
train,Pleurotus ostreatus/429599.jpg,Pleurotus ostreatus
train,Pleurotus ostreatus/43165.jpg,Pleurotus ostreatus
train,Pleurotus ostreatus/43814.jpg,Pleurotus ostreatus
train,Pleurotus ostreatus/446184.jpg,Pleurotus ostreatus
train,Pleurotus ostreatus/447770.jpg,Pleurotus ostreatus
train,Pleurotus ostreatus/447771.jpg,Pleurotus ostreatus
train,Pleurotus ostreatus/458378.jpg,Pleurotus ostreatus
train,Pleurotus ostreatus/458380.jpg,Pleurotus ostreatus
train,Pleurotus ostreatus/458383.jpg,Pleurotus ostreatus
train,Pleurotus ostreatus/458679.jpg,Pleurotus ostreatus
train,Pleurotus ostreatus/458680.jpg,Pleurotus ostreatus
train,Pleurotus ostreatus/458683.jpg,Pleurotus ostreatus
train,Pleurotus ostreatus/461517.jpg,Pleurotus ostreatus
train,Pleurotus ostreatus/462490.jpg,Pleurotus ostreatus
train,Pleurotus ostreatus/462491.jpg,Pleurotus ostreatus
train,Pleurotus ostreatus/462530.jpg,Pleurotus ostreatus
train,Pleurotus ostreatus/469137.jpg,Pleurotus ostreatus
train,Pleurotus ostreatus/469140.jpg,Pleurotus ostreatus
train,Pleurotus ostreatus/469141.jpg,Pleurotus ostreatus
train,Pleurotus ostreatus/470510.jpg,Pleurotus ostreatus
train,Pleurotus ostreatus/471528.jpg,Pleurotus ostreatus
train,Pleurotus ostreatus/472031.jpg,Pleurotus ostreatus
train,Pleurotus ostreatus/472276.jpg,Pleurotus ostreatus
train,Pleurotus ostreatus/473804.jpg,Pleurotus ostreatus
train,Pleurotus ostreatus/476339.jpg,Pleurotus ostreatus
train,Pleurotus ostreatus/476340.jpg,Pleurotus ostreatus
train,Pleurotus ostreatus/476812.jpg,Pleurotus ostreatus
train,Pleurotus ostreatus/477840.jpg,Pleurotus ostreatus
train,Pleurotus ostreatus/477843.jpg,Pleurotus ostreatus
train,Pleurotus ostreatus/480975.jpg,Pleurotus ostreatus
train,Pleurotus ostreatus/480976.jpg,Pleurotus ostreatus
train,Pleurotus ostreatus/480977.jpg,Pleurotus ostreatus
train,Pleurotus ostreatus/480978.jpg,Pleurotus ostreatus
train,Pleurotus ostreatus/483946.jpg,Pleurotus ostreatus
train,Pleurotus ostreatus/483947.jpg,Pleurotus ostreatus
train,Pleurotus ostreatus/487031.jpg,Pleurotus ostreatus
train,Pleurotus ostreatus/487032.jpg,Pleurotus ostreatus
train,Pleurotus ostreatus/488145.jpg,Pleurotus ostreatus
train,Pleurotus ostreatus/488147.jpg,Pleurotus ostreatus
train,Pleurotus ostreatus/488935.jpg,Pleurotus ostreatus
train,Pleurotus ostreatus/492439.jpg,Pleurotus ostreatus
train,Pleurotus ostreatus/492456.jpg,Pleurotus ostreatus
train,Pleurotus ostreatus/492826.jpg,Pleurotus ostreatus
train,Pleurotus ostreatus/493425.jpg,Pleurotus ostreatus
train,Pleurotus ostreatus/493426.jpg,Pleurotus ostreatus
train,Pleurotus ostreatus/495239.jpg,Pleurotus ostreatus
train,Pleurotus ostreatus/496542.jpg,Pleurotus ostreatus
train,Pleurotus ostreatus/496543.jpg,Pleurotus ostreatus
train,Pleurotus ostreatus/496545.jpg,Pleurotus ostreatus
train,Pleurotus ostreatus/496546.jpg,Pleurotus ostreatus
train,Pleurotus ostreatus/497050.jpg,Pleurotus ostreatus
train,Pleurotus ostreatus/497052.jpg,Pleurotus ostreatus
train,Pleurotus ostreatus/497390.jpg,Pleurotus ostreatus
train,Pleurotus ostreatus/497393.jpg,Pleurotus ostreatus
train,Pleurotus ostreatus/497394.jpg,Pleurotus ostreatus
train,Pleurotus ostreatus/497729.jpg,Pleurotus ostreatus
train,Pleurotus ostreatus/497750.jpg,Pleurotus ostreatus
train,Pleurotus ostreatus/498823.jpg,Pleurotus ostreatus
train,Pleurotus ostreatus/499398.jpg,Pleurotus ostreatus
train,Pleurotus ostreatus/500572.jpg,Pleurotus ostreatus
train,Pleurotus ostreatus/501201.jpg,Pleurotus ostreatus
train,Pleurotus ostreatus/501202.jpg,Pleurotus ostreatus
train,Pleurotus ostreatus/505379.jpg,Pleurotus ostreatus
train,Pleurotus ostreatus/506161.jpg,Pleurotus ostreatus
train,Pleurotus ostreatus/511327.jpg,Pleurotus ostreatus
train,Pleurotus ostreatus/511329.jpg,Pleurotus ostreatus
train,Pleurotus ostreatus/511872.jpg,Pleurotus ostreatus
train,Pleurotus ostreatus/511873.jpg,Pleurotus ostreatus
train,Pleurotus ostreatus/512220.jpg,Pleurotus ostreatus
train,Pleurotus ostreatus/512221.jpg,Pleurotus ostreatus
train,Pleurotus ostreatus/512228.jpg,Pleurotus ostreatus
train,Pleurotus ostreatus/512229.jpg,Pleurotus ostreatus
train,Pleurotus ostreatus/512230.jpg,Pleurotus ostreatus
train,Pleurotus ostreatus/51226.jpg,Pleurotus ostreatus
train,Pleurotus ostreatus/514071.jpg,Pleurotus ostreatus
train,Pleurotus ostreatus/514074.jpg,Pleurotus ostreatus
train,Pleurotus ostreatus/518000.jpg,Pleurotus ostreatus
train,Pleurotus ostreatus/518986.jpg,Pleurotus ostreatus
train,Pleurotus ostreatus/519237.jpg,Pleurotus ostreatus
train,Pleurotus ostreatus/519884.jpg,Pleurotus ostreatus
train,Pleurotus ostreatus/519902.jpg,Pleurotus ostreatus
train,Pleurotus ostreatus/519903.jpg,Pleurotus ostreatus
train,Pleurotus ostreatus/519905.jpg,Pleurotus ostreatus
train,Pleurotus ostreatus/519986.jpg,Pleurotus ostreatus
train,Pleurotus ostreatus/519990.jpg,Pleurotus ostreatus
train,Pleurotus ostreatus/519992.jpg,Pleurotus ostreatus
train,Pleurotus ostreatus/521381.jpg,Pleurotus ostreatus
train,Pleurotus ostreatus/521673.jpg,Pleurotus ostreatus
train,Pleurotus ostreatus/522839.jpg,Pleurotus ostreatus
train,Pleurotus ostreatus/522841.jpg,Pleurotus ostreatus
train,Pleurotus ostreatus/522842.jpg,Pleurotus ostreatus
train,Pleurotus ostreatus/535400.jpg,Pleurotus ostreatus
train,Pleurotus ostreatus/550778.jpg,Pleurotus ostreatus
train,Pleurotus ostreatus/550779.jpg,Pleurotus ostreatus
train,Pleurotus ostreatus/551553.jpg,Pleurotus ostreatus
train,Pleurotus ostreatus/551554.jpg,Pleurotus ostreatus
train,Pleurotus ostreatus/551658.jpg,Pleurotus ostreatus
train,Pleurotus ostreatus/551659.jpg,Pleurotus ostreatus
train,Pleurotus ostreatus/55969.jpg,Pleurotus ostreatus
train,Pleurotus ostreatus/566201.jpg,Pleurotus ostreatus
train,Pleurotus ostreatus/56884.jpg,Pleurotus ostreatus
train,Pleurotus ostreatus/576230.jpg,Pleurotus ostreatus
train,Pleurotus ostreatus/576232.jpg,Pleurotus ostreatus
train,Pleurotus ostreatus/576233.jpg,Pleurotus ostreatus
train,Pleurotus ostreatus/576682.jpg,Pleurotus ostreatus
train,Pleurotus ostreatus/576683.jpg,Pleurotus ostreatus
train,Pleurotus ostreatus/576686.jpg,Pleurotus ostreatus
train,Pleurotus ostreatus/577018.jpg,Pleurotus ostreatus
train,Pleurotus ostreatus/577158.jpg,Pleurotus ostreatus
train,Pleurotus ostreatus/577159.jpg,Pleurotus ostreatus
train,Pleurotus ostreatus/577160.jpg,Pleurotus ostreatus
train,Pleurotus ostreatus/577161.jpg,Pleurotus ostreatus
train,Pleurotus ostreatus/577710.jpg,Pleurotus ostreatus
train,Pleurotus ostreatus/578998.jpg,Pleurotus ostreatus
train,Pleurotus ostreatus/578999.jpg,Pleurotus ostreatus
train,Pleurotus ostreatus/579000.jpg,Pleurotus ostreatus
train,Pleurotus ostreatus/579497.jpg,Pleurotus ostreatus
train,Pleurotus ostreatus/579498.jpg,Pleurotus ostreatus
train,Pleurotus ostreatus/582238.jpg,Pleurotus ostreatus
train,Pleurotus ostreatus/582538.jpg,Pleurotus ostreatus
train,Pleurotus ostreatus/582543.jpg,Pleurotus ostreatus
train,Pleurotus ostreatus/582901.jpg,Pleurotus ostreatus
train,Pleurotus ostreatus/583048.jpg,Pleurotus ostreatus
train,Pleurotus ostreatus/583049.jpg,Pleurotus ostreatus
train,Pleurotus ostreatus/583057.jpg,Pleurotus ostreatus
train,Pleurotus ostreatus/584090.jpg,Pleurotus ostreatus
train,Pleurotus ostreatus/584091.jpg,Pleurotus ostreatus
train,Pleurotus ostreatus/584783.jpg,Pleurotus ostreatus
train,Pleurotus ostreatus/584845.jpg,Pleurotus ostreatus
train,Pleurotus ostreatus/585523.jpg,Pleurotus ostreatus
train,Pleurotus ostreatus/585667.jpg,Pleurotus ostreatus
train,Pleurotus ostreatus/585704.jpg,Pleurotus ostreatus
train,Pleurotus ostreatus/585952.jpg,Pleurotus ostreatus
train,Pleurotus ostreatus/585954.jpg,Pleurotus ostreatus
train,Pleurotus ostreatus/586124.jpg,Pleurotus ostreatus
train,Pleurotus ostreatus/586126.jpg,Pleurotus ostreatus
train,Pleurotus ostreatus/586128.jpg,Pleurotus ostreatus
train,Pleurotus ostreatus/586129.jpg,Pleurotus ostreatus
train,Pleurotus ostreatus/586130.jpg,Pleurotus ostreatus
train,Pleurotus ostreatus/586416.jpg,Pleurotus ostreatus
train,Pleurotus ostreatus/586761.jpg,Pleurotus ostreatus
train,Pleurotus ostreatus/587617.jpg,Pleurotus ostreatus
train,Pleurotus ostreatus/587623.jpg,Pleurotus ostreatus
train,Pleurotus ostreatus/587945.jpg,Pleurotus ostreatus
train,Pleurotus ostreatus/587946.jpg,Pleurotus ostreatus
train,Pleurotus ostreatus/587948.jpg,Pleurotus ostreatus
train,Pleurotus ostreatus/590462.jpg,Pleurotus ostreatus
train,Pleurotus ostreatus/591354.jpg,Pleurotus ostreatus
train,Pleurotus ostreatus/591666.jpg,Pleurotus ostreatus
train,Pleurotus ostreatus/591947.jpg,Pleurotus ostreatus
train,Pleurotus ostreatus/592679.jpg,Pleurotus ostreatus
train,Pleurotus ostreatus/594543.jpg,Pleurotus ostreatus
train,Pleurotus ostreatus/594713.jpg,Pleurotus ostreatus
train,Pleurotus ostreatus/595190.jpg,Pleurotus ostreatus
train,Pleurotus ostreatus/598147.jpg,Pleurotus ostreatus
train,Pleurotus ostreatus/599624.jpg,Pleurotus ostreatus
train,Pleurotus ostreatus/599625.jpg,Pleurotus ostreatus
train,Pleurotus ostreatus/600746.jpg,Pleurotus ostreatus
train,Pleurotus ostreatus/601954.jpg,Pleurotus ostreatus
train,Pleurotus ostreatus/602879.jpg,Pleurotus ostreatus
train,Pleurotus ostreatus/60583.jpg,Pleurotus ostreatus
train,Pleurotus ostreatus/60585.jpg,Pleurotus ostreatus
train,Pleurotus ostreatus/605972.jpg,Pleurotus ostreatus
train,Pleurotus ostreatus/606450.jpg,Pleurotus ostreatus
train,Pleurotus ostreatus/606452.jpg,Pleurotus ostreatus
train,Pleurotus ostreatus/606453.jpg,Pleurotus ostreatus
train,Pleurotus ostreatus/607594.jpg,Pleurotus ostreatus
train,Pleurotus ostreatus/607595.jpg,Pleurotus ostreatus
train,Pleurotus ostreatus/607672.jpg,Pleurotus ostreatus
train,Pleurotus ostreatus/60860.jpg,Pleurotus ostreatus
