image_lien,species,score_positive,score_negative,score_final,is_mushroom
289433.jpg,Coprinus comatus,0.2079496681690216,0.21530874073505402,-0.00735907256603241,False
289434.jpg,Coprinus comatus,0.24798017740249634,0.24146676063537598,0.006513416767120361,False
289435.jpg,Coprinus comatus,0.27805590629577637,0.2055377960205078,0.07251811027526855,True
289660.jpg,Coprinus comatus,0.30863508582115173,0.22006788849830627,0.08856719732284546,True
289661.jpg,Coprinus comatus,0.29922783374786377,0.22822384536266327,0.0710039883852005,True
289662.jpg,Coprinus comatus,0.2843579053878784,0.22587735950946808,0.05848054587841034,True
289663.jpg,Coprinus comatus,0.30318623781204224,0.2484653890132904,0.05472084879875183,True
292839.jpg,Coprinus comatus,0.3238449692726135,0.23429390788078308,0.08955106139183044,True
292840.jpg,Coprinus comatus,0.30880165100097656,0.214029461145401,0.09477218985557556,True
292841.jpg,Coprinus comatus,0.2846100926399231,0.23860248923301697,0.04600760340690613,True
292842.jpg,Coprinus comatus,0.28101176023483276,0.2169485241174698,0.06406323611736298,True
292843.jpg,Coprinus comatus,0.2319374680519104,0.19357769191265106,0.03835977613925934,True
292844.jpg,Coprinus comatus,0.32533448934555054,0.2015535533428192,0.12378093600273132,True
293088.jpg,Coprinus comatus,0.21857090294361115,0.21951806545257568,-0.0009471625089645386,False
293089.jpg,Coprinus comatus,0.28446874022483826,0.2579008638858795,0.02656787633895874,False
293090.jpg,Coprinus comatus,0.2582983374595642,0.249755859375,0.008542478084564209,False
293091.jpg,Coprinus comatus,0.2113625407218933,0.22999078035354614,-0.018628239631652832,False
294953.jpg,Coprinus comatus,0.3321608304977417,0.22080548107624054,0.11135534942150116,True
294954.jpg,Coprinus comatus,0.32517334818840027,0.2343459129333496,0.09082743525505066,True
294955.jpg,Coprinus comatus,0.3018014132976532,0.21094483137130737,0.09085658192634583,True
295620.jpg,Coprinus comatus,0.334968239068985,0.21682605147361755,0.11814218759536743,True
295694.jpg,Coprinus comatus,0.2868849039077759,0.21287383139133453,0.07401107251644135,True
295695.jpg,Coprinus comatus,0.3223051428794861,0.21461057662963867,0.10769456624984741,True
295696.jpg,Coprinus comatus,0.2837354838848114,0.20429858565330505,0.07943689823150635,True
295697.jpg,Coprinus comatus,0.29582515358924866,0.1953534185886383,0.10047173500061035,True
295698.jpg,Coprinus comatus,0.2898256778717041,0.1935439258813858,0.0962817519903183,True
295699.jpg,Coprinus comatus,0.3183193802833557,0.21595053374767303,0.10236884653568268,True
295700.jpg,Coprinus comatus,0.3147484064102173,0.2189316749572754,0.0958167314529419,True
295701.jpg,Coprinus comatus,0.3014226257801056,0.21596623957157135,0.08545638620853424,True
295702.jpg,Coprinus comatus,0.32609689235687256,0.21959322690963745,0.10650366544723511,True
295703.jpg,Coprinus comatus,0.29841044545173645,0.22389033436775208,0.07452011108398438,True
295704.jpg,Coprinus comatus,0.303738534450531,0.21089251339435577,0.09284602105617523,True
295705.jpg,Coprinus comatus,0.31820589303970337,0.19935370981693268,0.11885218322277069,True
295706.jpg,Coprinus comatus,0.28989994525909424,0.20701420307159424,0.0828857421875,True
295707.jpg,Coprinus comatus,0.29345691204071045,0.21028578281402588,0.08317112922668457,True
295708.jpg,Coprinus comatus,0.2936636805534363,0.22602370381355286,0.06763997673988342,True
2963.jpg,Coprinus comatus,0.34802529215812683,0.2180812954902649,0.12994399666786194,True
296354.jpg,Coprinus comatus,0.2655194401741028,0.2125248908996582,0.05299454927444458,True
2964.jpg,Coprinus comatus,0.3235529065132141,0.2189098745584488,0.10464303195476532,True
2965.jpg,Coprinus comatus,0.2640554904937744,0.2179255187511444,0.046129971742630005,True
296918.jpg,Coprinus comatus,0.26447102427482605,0.20405469834804535,0.0604163259267807,True
296919.jpg,Coprinus comatus,0.2445249855518341,0.20257675647735596,0.04194822907447815,True
298642.jpg,Coprinus comatus,0.31227821111679077,0.1973964422941208,0.11488176882266998,True
301274.jpg,Coprinus comatus,0.25858503580093384,0.2227514386177063,0.03583359718322754,True
301291.jpg,Coprinus comatus,0.2679292857646942,0.22889989614486694,0.03902938961982727,True
301292.jpg,Coprinus comatus,0.3249574303627014,0.2383405864238739,0.08661684393882751,True
301293.jpg,Coprinus comatus,0.23604173958301544,0.2568514049053192,-0.020809665322303772,False
310496.jpg,Coprinus comatus,0.35522139072418213,0.24700693786144257,0.10821445286273956,True
310497.jpg,Coprinus comatus,0.3339390754699707,0.24561819434165955,0.08832088112831116,True
310498.jpg,Coprinus comatus,0.33665186166763306,0.23822787404060364,0.09842398762702942,True
310499.jpg,Coprinus comatus,0.3531307876110077,0.24659180641174316,0.10653898119926453,True
310672.jpg,Coprinus comatus,0.2706214189529419,0.21525223553180695,0.05536918342113495,True
310673.jpg,Coprinus comatus,0.28280967473983765,0.22040072083473206,0.06240895390510559,True
310674.jpg,Coprinus comatus,0.2976900339126587,0.24658963084220886,0.05110040307044983,True
31262.jpg,Coprinus comatus,0.29430314898490906,0.21433861553668976,0.0799645334482193,True
31264.jpg,Coprinus comatus,0.317660927772522,0.2193928062915802,0.09826812148094177,True
314586.jpg,Coprinus comatus,0.31110280752182007,0.2407725751399994,0.07033023238182068,True
316120.jpg,Coprinus comatus,0.32160118222236633,0.2226775884628296,0.09892359375953674,True
316121.jpg,Coprinus comatus,0.3150070607662201,0.21597817540168762,0.09902888536453247,True
316122.jpg,Coprinus comatus,0.32238900661468506,0.23094788193702698,0.09144112467765808,True
316123.jpg,Coprinus comatus,0.31586188077926636,0.21195431053638458,0.10390757024288177,True
316124.jpg,Coprinus comatus,0.30966055393218994,0.19461172819137573,0.11504882574081421,True
316125.jpg,Coprinus comatus,0.3220674395561218,0.23765526711940765,0.08441217243671417,True
316794.jpg,Coprinus comatus,0.26438581943511963,0.23483431339263916,0.02955150604248047,False
316795.jpg,Coprinus comatus,0.289428174495697,0.2587846517562866,0.0306435227394104,True
316796.jpg,Coprinus comatus,0.2771214544773102,0.2026505172252655,0.07447093725204468,True
316797.jpg,Coprinus comatus,0.29793259501457214,0.22461339831352234,0.0733191967010498,True
316798.jpg,Coprinus comatus,0.28869614005088806,0.22792008519172668,0.06077605485916138,True
316799.jpg,Coprinus comatus,0.30637797713279724,0.2347392737865448,0.07163870334625244,True
316800.jpg,Coprinus comatus,0.30118751525878906,0.21998213231563568,0.08120538294315338,True
318555.jpg,Coprinus comatus,0.3116023540496826,0.22353804111480713,0.08806431293487549,True
318556.jpg,Coprinus comatus,0.2823302447795868,0.22771936655044556,0.054610878229141235,True
318557.jpg,Coprinus comatus,0.2943931221961975,0.20566579699516296,0.08872732520103455,True
318558.jpg,Coprinus comatus,0.294011652469635,0.20647311210632324,0.08753854036331177,True
318559.jpg,Coprinus comatus,0.28719562292099,0.21435046195983887,0.07284516096115112,True
31867.jpg,Coprinus comatus,0.3133862018585205,0.21962779760360718,0.09375840425491333,True
31868.jpg,Coprinus comatus,0.319799542427063,0.22876697778701782,0.09103256464004517,True
31869.jpg,Coprinus comatus,0.29300886392593384,0.2160424292087555,0.07696643471717834,True
31870.jpg,Coprinus comatus,0.2642151117324829,0.2086384892463684,0.0555766224861145,True
320139.jpg,Coprinus comatus,0.26912564039230347,0.22474876046180725,0.044376879930496216,True
320140.jpg,Coprinus comatus,0.25486862659454346,0.24911510944366455,0.005753517150878906,False
320141.jpg,Coprinus comatus,0.11930696666240692,0.16366519033908844,-0.04435822367668152,False
320142.jpg,Coprinus comatus,0.27294838428497314,0.200729101896286,0.07221928238868713,True
320423.jpg,Coprinus comatus,0.2983914613723755,0.2289711982011795,0.06942026317119598,True
320425.jpg,Coprinus comatus,0.26103824377059937,0.21666085720062256,0.04437738656997681,True
321036.jpg,Coprinus comatus,0.2934854030609131,0.2226223200559616,0.07086308300495148,True
322665.jpg,Coprinus comatus,0.3017311096191406,0.20476968586444855,0.09696142375469208,True
322666.jpg,Coprinus comatus,0.31643959879875183,0.21710872650146484,0.09933087229728699,True
322667.jpg,Coprinus comatus,0.33377712965011597,0.22950199246406555,0.10427513718605042,True
322958.jpg,Coprinus comatus,0.28000587224960327,0.20406094193458557,0.0759449303150177,True
324347.jpg,Coprinus comatus,0.2972104549407959,0.21214285492897034,0.08506760001182556,True
324440.jpg,Coprinus comatus,0.2252480387687683,0.1917298585176468,0.03351818025112152,True
324441.jpg,Coprinus comatus,0.3221932649612427,0.2315845936536789,0.09060867130756378,True
324665.jpg,Coprinus comatus,0.3213668465614319,0.1964806616306305,0.12488618493080139,True
326419.jpg,Coprinus comatus,0.25912734866142273,0.19663116335868835,0.062496185302734375,True
326420.jpg,Coprinus comatus,0.25800028443336487,0.2305392324924469,0.02746105194091797,False
326421.jpg,Coprinus comatus,0.27220290899276733,0.19090977311134338,0.08129313588142395,True
326422.jpg,Coprinus comatus,0.24432453513145447,0.20271143317222595,0.041613101959228516,True
327159.jpg,Coprinus comatus,0.19999562203884125,0.2232755422592163,-0.02327992022037506,False
327160.jpg,Coprinus comatus,0.2981714606285095,0.22559186816215515,0.07257959246635437,True
327161.jpg,Coprinus comatus,0.32099804282188416,0.2194434404373169,0.10155460238456726,True
33246.jpg,Coprinus comatus,0.32495105266571045,0.22571589052677155,0.0992351621389389,True
33247.jpg,Coprinus comatus,0.29758888483047485,0.25327932834625244,0.04430955648422241,True
33248.jpg,Coprinus comatus,0.29377883672714233,0.23363323509693146,0.060145601630210876,True
33249.jpg,Coprinus comatus,0.32764819264411926,0.21039724349975586,0.1172509491443634,True
33250.jpg,Coprinus comatus,0.32490384578704834,0.2121250033378601,0.11277884244918823,True
33251.jpg,Coprinus comatus,0.3042408525943756,0.20925849676132202,0.09498235583305359,True
333724.jpg,Coprinus comatus,0.2937137186527252,0.2111728936433792,0.08254082500934601,True
333725.jpg,Coprinus comatus,0.3068515658378601,0.2102365493774414,0.0966150164604187,True
333726.jpg,Coprinus comatus,0.3132208585739136,0.21852584183216095,0.09469501674175262,True
333727.jpg,Coprinus comatus,0.22754308581352234,0.17454282939434052,0.053000256419181824,True
333728.jpg,Coprinus comatus,0.2661316990852356,0.18860451877117157,0.07752718031406403,True
333729.jpg,Coprinus comatus,0.30435043573379517,0.20103028416633606,0.1033201515674591,True
33436.jpg,Coprinus comatus,0.2375437617301941,0.18210265040397644,0.05544111132621765,True
33437.jpg,Coprinus comatus,0.26180213689804077,0.20892879366874695,0.05287334322929382,True
33438.jpg,Coprinus comatus,0.21547281742095947,0.2084968388080597,0.00697597861289978,False
33439.jpg,Coprinus comatus,0.33426204323768616,0.23518675565719604,0.09907528758049011,True
33440.jpg,Coprinus comatus,0.22843384742736816,0.19482669234275818,0.033607155084609985,True
337997.jpg,Coprinus comatus,0.2999865412712097,0.1824544370174408,0.11753210425376892,True
337998.jpg,Coprinus comatus,0.29807645082473755,0.21412231028079987,0.08395414054393768,True
33950.jpg,Coprinus comatus,0.2992214262485504,0.21008190512657166,0.08913952112197876,True
33951.jpg,Coprinus comatus,0.3391241431236267,0.2165147364139557,0.12260940670967102,True
33952.jpg,Coprinus comatus,0.32474255561828613,0.22630427777767181,0.09843827784061432,True
339593.jpg,Coprinus comatus,0.31819918751716614,0.20787782967090607,0.11032135784626007,True
339594.jpg,Coprinus comatus,0.3506155014038086,0.24111957848072052,0.10949592292308807,True
339595.jpg,Coprinus comatus,0.33978328108787537,0.24873951077461243,0.09104377031326294,True
339596.jpg,Coprinus comatus,0.33723753690719604,0.24100330471992493,0.09623423218727112,True
339597.jpg,Coprinus comatus,0.33093762397766113,0.21472588181495667,0.11621174216270447,True
339598.jpg,Coprinus comatus,0.2928851842880249,0.23100408911705017,0.06188109517097473,True
339599.jpg,Coprinus comatus,0.3140714168548584,0.224311962723732,0.0897594541311264,True
340987.jpg,Coprinus comatus,0.3327629566192627,0.23165446519851685,0.10110849142074585,True
340988.jpg,Coprinus comatus,0.302188903093338,0.21796934306621552,0.0842195600271225,True
340993.jpg,Coprinus comatus,0.26550209522247314,0.20605915784835815,0.05944293737411499,True
340994.jpg,Coprinus comatus,0.27081212401390076,0.19725269079208374,0.07355943322181702,True
344868.jpg,Coprinus comatus,0.27697306871414185,0.19351935386657715,0.0834537148475647,True
344913.jpg,Coprinus comatus,0.2573760151863098,0.21562176942825317,0.04175424575805664,True
34629.jpg,Coprinus comatus,0.21090589463710785,0.193796306848526,0.017109587788581848,False
350174.jpg,Coprinus comatus,0.3272353410720825,0.20091110467910767,0.12632423639297485,True
350175.jpg,Coprinus comatus,0.3018438220024109,0.19311170279979706,0.10873211920261383,True
35134.jpg,Coprinus comatus,0.29431676864624023,0.19846037030220032,0.09585639834403992,True
35135.jpg,Coprinus comatus,0.30053889751434326,0.20457595586776733,0.09596294164657593,True
35136.jpg,Coprinus comatus,0.25939542055130005,0.19352880120277405,0.065866619348526,True
35137.jpg,Coprinus comatus,0.3083806037902832,0.20413604378700256,0.10424456000328064,True
35139.jpg,Coprinus comatus,0.25509801506996155,0.22173234820365906,0.03336566686630249,True
357886.jpg,Coprinus comatus,0.3171406388282776,0.2573261260986328,0.059814512729644775,True
357887.jpg,Coprinus comatus,0.3152024745941162,0.1936836838722229,0.12151879072189331,True
360041.jpg,Coprinus comatus,0.28060591220855713,0.21938082575798035,0.06122508645057678,True
360042.jpg,Coprinus comatus,0.2560175657272339,0.2085060477256775,0.047511518001556396,True
360043.jpg,Coprinus comatus,0.30980682373046875,0.21385757625102997,0.09594924747943878,True
360044.jpg,Coprinus comatus,0.27289944887161255,0.21403680741786957,0.05886264145374298,True
360224.jpg,Coprinus comatus,0.2349930852651596,0.17401725053787231,0.06097583472728729,True
360812.jpg,Coprinus comatus,0.2874997854232788,0.18814441561698914,0.09935536980628967,True
362880.jpg,Coprinus comatus,0.303829550743103,0.23093818128108978,0.07289136946201324,True
362899.jpg,Coprinus comatus,0.28199297189712524,0.24386806786060333,0.03812490403652191,True
36417.jpg,Coprinus comatus,0.2462053894996643,0.20045146346092224,0.045753926038742065,True
36418.jpg,Coprinus comatus,0.24775752425193787,0.19354094564914703,0.05421657860279083,True
36419.jpg,Coprinus comatus,0.2072395384311676,0.1919660121202469,0.015273526310920715,False
36420.jpg,Coprinus comatus,0.21880066394805908,0.2511851191520691,-0.03238445520401001,False
370320.jpg,Coprinus comatus,0.29940855503082275,0.20130643248558044,0.09810212254524231,True
370321.jpg,Coprinus comatus,0.2931639552116394,0.21153219044208527,0.08163176476955414,True
370322.jpg,Coprinus comatus,0.2662673592567444,0.19787102937698364,0.06839632987976074,True
370323.jpg,Coprinus comatus,0.23595380783081055,0.21355170011520386,0.02240210771560669,False
370324.jpg,Coprinus comatus,0.2911667823791504,0.21472948789596558,0.07643729448318481,True
370325.jpg,Coprinus comatus,0.30178511142730713,0.22602945566177368,0.07575565576553345,True
370326.jpg,Coprinus comatus,0.27035945653915405,0.21291005611419678,0.057449400424957275,True
370327.jpg,Coprinus comatus,0.22808505594730377,0.23680204153060913,-0.008716985583305359,False
370328.jpg,Coprinus comatus,0.2942145764827728,0.21660175919532776,0.07761281728744507,True
370329.jpg,Coprinus comatus,0.31921398639678955,0.2202221006155014,0.09899188578128815,True
370330.jpg,Coprinus comatus,0.2811434864997864,0.22593960165977478,0.0552038848400116,True
370331.jpg,Coprinus comatus,0.33015045523643494,0.2451530396938324,0.08499741554260254,True
370625.jpg,Coprinus comatus,0.22407738864421844,0.15892955660820007,0.06514783203601837,True
370626.jpg,Coprinus comatus,0.24121345579624176,0.17650330066680908,0.06471015512943268,True
370627.jpg,Coprinus comatus,0.238754004240036,0.1671149730682373,0.0716390311717987,True
3707.jpg,Coprinus comatus,0.2899788022041321,0.2104441374540329,0.07953466475009918,True
3708.jpg,Coprinus comatus,0.3041539192199707,0.20179304480552673,0.10236087441444397,True
371759.jpg,Coprinus comatus,0.26629430055618286,0.21205663681030273,0.05423766374588013,True
371760.jpg,Coprinus comatus,0.2975587248802185,0.2193937450647354,0.0781649798154831,True
371761.jpg,Coprinus comatus,0.2914206385612488,0.20903095602989197,0.08238968253135681,True
371762.jpg,Coprinus comatus,0.32963666319847107,0.24105603992938995,0.08858062326908112,True
371798.jpg,Coprinus comatus,0.3353867530822754,0.232364222407341,0.10302253067493439,True
371799.jpg,Coprinus comatus,0.3023921847343445,0.19477486610412598,0.1076173186302185,True
371800.jpg,Coprinus comatus,0.31721848249435425,0.20322363078594208,0.11399485170841217,True
371801.jpg,Coprinus comatus,0.31483519077301025,0.2343708574771881,0.08046433329582214,True
372385.jpg,Coprinus comatus,0.27413004636764526,0.19878005981445312,0.07534998655319214,True
372386.jpg,Coprinus comatus,0.3075055480003357,0.2198849320411682,0.08762061595916748,True
372442.jpg,Coprinus comatus,0.27132123708724976,0.21897025406360626,0.052350983023643494,True
372443.jpg,Coprinus comatus,0.14283031225204468,0.20102939009666443,-0.05819907784461975,False
372444.jpg,Coprinus comatus,0.23643732070922852,0.24813809990882874,-0.01170077919960022,False
372445.jpg,Coprinus comatus,0.31867992877960205,0.22046837210655212,0.09821155667304993,True
372446.jpg,Coprinus comatus,0.35971614718437195,0.2663353681564331,0.09338077902793884,True
373778.jpg,Coprinus comatus,0.2838914394378662,0.18801480531692505,0.09587663412094116,True
373779.jpg,Coprinus comatus,0.2807777523994446,0.22557733952999115,0.05520041286945343,True
373780.jpg,Coprinus comatus,0.2861998975276947,0.21542032063007355,0.07077957689762115,True
373819.jpg,Coprinus comatus,0.28524959087371826,0.20024485886096954,0.08500473201274872,True
373820.jpg,Coprinus comatus,0.3117803931236267,0.21601544320583344,0.09576494991779327,True
373821.jpg,Coprinus comatus,0.2774910032749176,0.21270841360092163,0.06478258967399597,True
373822.jpg,Coprinus comatus,0.2969568967819214,0.25060588121414185,0.04635101556777954,True
373823.jpg,Coprinus comatus,0.29956015944480896,0.2100011110305786,0.08955904841423035,True
374500.jpg,Coprinus comatus,0.22480401396751404,0.19081878662109375,0.03398522734642029,True
374544.jpg,Coprinus comatus,0.2859634459018707,0.25697576999664307,0.02898767590522766,False
374645.jpg,Coprinus comatus,0.27846676111221313,0.19309115409851074,0.08537560701370239,True
375212.jpg,Coprinus comatus,0.2651708126068115,0.24350231885910034,0.02166849374771118,False
375213.jpg,Coprinus comatus,0.22141745686531067,0.24350085854530334,-0.022083401679992676,False
376772.jpg,Coprinus comatus,0.2699250876903534,0.2265578955411911,0.04336719214916229,True
376773.jpg,Coprinus comatus,0.2874720096588135,0.21548330783843994,0.07198870182037354,True
376774.jpg,Coprinus comatus,0.27930787205696106,0.2139493077993393,0.06535856425762177,True
377262.jpg,Coprinus comatus,0.3191552460193634,0.221231147646904,0.09792409837245941,True
377263.jpg,Coprinus comatus,0.30229151248931885,0.2344016432762146,0.06788986921310425,True
377730.jpg,Coprinus comatus,0.28879237174987793,0.2145741879940033,0.07421818375587463,True
377731.jpg,Coprinus comatus,0.30475884675979614,0.21656663715839386,0.08819220960140228,True
377732.jpg,Coprinus comatus,0.2694580852985382,0.18611633777618408,0.08334174752235413,True
377733.jpg,Coprinus comatus,0.2510320544242859,0.22368167340755463,0.027350381016731262,False
377734.jpg,Coprinus comatus,0.3134918808937073,0.24010328948497772,0.07338859140872955,True
377756.jpg,Coprinus comatus,0.30588972568511963,0.21657711267471313,0.0893126130104065,True
378358.jpg,Coprinus comatus,0.29371124505996704,0.19394569098949432,0.09976555407047272,True
378981.jpg,Coprinus comatus,0.27496975660324097,0.20671258866786957,0.0682571679353714,True
378982.jpg,Coprinus comatus,0.29860448837280273,0.2035595178604126,0.09504497051239014,True
378983.jpg,Coprinus comatus,0.3164514899253845,0.22950445115566254,0.08694703876972198,True
378984.jpg,Coprinus comatus,0.24800260365009308,0.18691858649253845,0.061084017157554626,True
378985.jpg,Coprinus comatus,0.31665748357772827,0.20558786392211914,0.11106961965560913,True
378986.jpg,Coprinus comatus,0.24197149276733398,0.1631535291671753,0.07881796360015869,True
378987.jpg,Coprinus comatus,0.25194069743156433,0.19965338706970215,0.05228731036186218,True
378988.jpg,Coprinus comatus,0.26886725425720215,0.21191486716270447,0.05695238709449768,True
378989.jpg,Coprinus comatus,0.2795400321483612,0.22728316485881805,0.05225686728954315,True
378990.jpg,Coprinus comatus,0.1957370936870575,0.16882559657096863,0.026911497116088867,False
378991.jpg,Coprinus comatus,0.2593268156051636,0.21242544054985046,0.04690137505531311,True
378992.jpg,Coprinus comatus,0.22680819034576416,0.19355294108390808,0.03325524926185608,True
378993.jpg,Coprinus comatus,0.2767079472541809,0.2142137885093689,0.06249415874481201,True
378994.jpg,Coprinus comatus,0.30511200428009033,0.22476327419281006,0.08034873008728027,True
378995.jpg,Coprinus comatus,0.21579396724700928,0.240849569439888,-0.025055602192878723,False
378996.jpg,Coprinus comatus,0.2597346305847168,0.2511875033378601,0.00854712724685669,False
378997.jpg,Coprinus comatus,0.31138938665390015,0.2410449981689453,0.07034438848495483,True
378998.jpg,Coprinus comatus,0.30030936002731323,0.2095254510641098,0.09078390896320343,True
378999.jpg,Coprinus comatus,0.28707391023635864,0.2668878436088562,0.02018606662750244,False
379000.jpg,Coprinus comatus,0.2928168475627899,0.23286926746368408,0.059947580099105835,True
379001.jpg,Coprinus comatus,0.27018091082572937,0.20142918825149536,0.06875172257423401,True
379002.jpg,Coprinus comatus,0.2621961534023285,0.20604091882705688,0.056155234575271606,True
379003.jpg,Coprinus comatus,0.235771045088768,0.24311234056949615,-0.007341295480728149,False
379380.jpg,Coprinus comatus,0.24926167726516724,0.21526643633842468,0.033995240926742554,True
379381.jpg,Coprinus comatus,0.2935507297515869,0.23189502954483032,0.06165570020675659,True
380419.jpg,Coprinus comatus,0.3454262614250183,0.21284449100494385,0.13258177042007446,True
380420.jpg,Coprinus comatus,0.30385667085647583,0.20100384950637817,0.10285282135009766,True
380421.jpg,Coprinus comatus,0.3192984163761139,0.20896321535110474,0.11033520102500916,True
380422.jpg,Coprinus comatus,0.32033059000968933,0.2422984540462494,0.07803213596343994,True
380460.jpg,Coprinus comatus,0.2690701484680176,0.20518013834953308,0.0638900101184845,True
380461.jpg,Coprinus comatus,0.2957695722579956,0.23162032663822174,0.06414924561977386,True
380752.jpg,Coprinus comatus,0.25688886642456055,0.2137657105922699,0.04312315583229065,True
380770.jpg,Coprinus comatus,0.30816149711608887,0.24233049154281616,0.0658310055732727,True
380771.jpg,Coprinus comatus,0.2964516282081604,0.21450041234493256,0.08195121586322784,True
382237.jpg,Coprinus comatus,0.3120531439781189,0.23296001553535461,0.07909312844276428,True
382238.jpg,Coprinus comatus,0.30675962567329407,0.22453241050243378,0.08222721517086029,True
382239.jpg,Coprinus comatus,0.29832834005355835,0.2223515659570694,0.07597677409648895,True
382240.jpg,Coprinus comatus,0.29774904251098633,0.22567559778690338,0.07207344472408295,True
382241.jpg,Coprinus comatus,0.2752962112426758,0.21331080794334412,0.061985403299331665,True
382242.jpg,Coprinus comatus,0.3151489794254303,0.23238052427768707,0.08276845514774323,True
382243.jpg,Coprinus comatus,0.2829747796058655,0.20858895778656006,0.07438582181930542,True
382244.jpg,Coprinus comatus,0.20228001475334167,0.19201704859733582,0.01026296615600586,False
382245.jpg,Coprinus comatus,0.30749499797821045,0.23651403188705444,0.070980966091156,True
382246.jpg,Coprinus comatus,0.2885127067565918,0.23872308433055878,0.04978962242603302,True
382733.jpg,Coprinus comatus,0.36077940464019775,0.22717034816741943,0.13360905647277832,True
382734.jpg,Coprinus comatus,0.32996100187301636,0.22032824158668518,0.10963276028633118,True
383204.jpg,Coprinus comatus,0.2650172710418701,0.20994065701961517,0.055076614022254944,True
383205.jpg,Coprinus comatus,0.27328363060951233,0.2220057249069214,0.05127790570259094,True
383206.jpg,Coprinus comatus,0.31009358167648315,0.23501381278038025,0.0750797688961029,True
383207.jpg,Coprinus comatus,0.27370768785476685,0.20971724390983582,0.06399044394493103,True
383871.jpg,Coprinus comatus,0.25579577684402466,0.20191486179828644,0.05388091504573822,True
383872.jpg,Coprinus comatus,0.28870004415512085,0.20903107523918152,0.07966896891593933,True
383873.jpg,Coprinus comatus,0.3423224687576294,0.20742331445217133,0.13489915430545807,True
383874.jpg,Coprinus comatus,0.20251056551933289,0.18869781494140625,0.013812750577926636,False
383875.jpg,Coprinus comatus,0.23535418510437012,0.22623895108699799,0.009115234017372131,False
383876.jpg,Coprinus comatus,0.24936112761497498,0.17820703983306885,0.07115408778190613,True
383877.jpg,Coprinus comatus,0.13828444480895996,0.15913313627243042,-0.02084869146347046,False
384522.jpg,Coprinus comatus,0.28572243452072144,0.23193146288394928,0.053790971636772156,True
38543.jpg,Coprinus comatus,0.3193112015724182,0.2096872180700302,0.109623983502388,True
386902.jpg,Coprinus comatus,0.2772095203399658,0.20961371064186096,0.06759580969810486,True
387205.jpg,Coprinus comatus,0.258296400308609,0.20675545930862427,0.05154094099998474,True
387503.jpg,Coprinus comatus,0.26244908571243286,0.20906248688697815,0.05338659882545471,True
387504.jpg,Coprinus comatus,0.3327578604221344,0.23442800343036652,0.09832985699176788,True
387505.jpg,Coprinus comatus,0.30307459831237793,0.21563583612442017,0.08743876218795776,True
387506.jpg,Coprinus comatus,0.3393380045890808,0.23023176193237305,0.10910624265670776,True
38817.jpg,Coprinus comatus,0.29827243089675903,0.2194608896970749,0.07881154119968414,True
388551.jpg,Coprinus comatus,0.29932355880737305,0.221584752202034,0.07773880660533905,True
389864.jpg,Coprinus comatus,0.3252938985824585,0.2349999099969864,0.0902939885854721,True
390123.jpg,Coprinus comatus,0.25926923751831055,0.20988570153713226,0.049383535981178284,True
390566.jpg,Coprinus comatus,0.2684958577156067,0.22015245258808136,0.04834340512752533,True
390567.jpg,Coprinus comatus,0.22106876969337463,0.1859123408794403,0.035156428813934326,True
391121.jpg,Coprinus comatus,0.2879194915294647,0.2087172567844391,0.07920223474502563,True
391122.jpg,Coprinus comatus,0.29680192470550537,0.20120742917060852,0.09559449553489685,True
391670.jpg,Coprinus comatus,0.2479182481765747,0.1821274310350418,0.0657908171415329,True
392574.jpg,Coprinus comatus,0.3494049906730652,0.24835197627544403,0.10105301439762115,True
392575.jpg,Coprinus comatus,0.3489275574684143,0.23294037580490112,0.11598718166351318,True
392576.jpg,Coprinus comatus,0.34473371505737305,0.22224628925323486,0.12248742580413818,True
403201.jpg,Coprinus comatus,0.31007516384124756,0.234200119972229,0.07587504386901855,True
403202.jpg,Coprinus comatus,0.3073084056377411,0.20015108585357666,0.10715731978416443,True
407277.jpg,Coprinus comatus,0.2919906675815582,0.21069219708442688,0.08129847049713135,True
407278.jpg,Coprinus comatus,0.3038991093635559,0.19849231839179993,0.10540679097175598,True
40799.jpg,Coprinus comatus,0.27732717990875244,0.21580834686756134,0.0615188330411911,True
40800.jpg,Coprinus comatus,0.32485440373420715,0.21938849985599518,0.10546590387821198,True
409338.jpg,Coprinus comatus,0.30827927589416504,0.21493759751319885,0.09334167838096619,True
409339.jpg,Coprinus comatus,0.3278607726097107,0.257534921169281,0.07032585144042969,True
409340.jpg,Coprinus comatus,0.2887932360172272,0.20436027646064758,0.08443295955657959,True
409341.jpg,Coprinus comatus,0.2303927093744278,0.1857372671365738,0.044655442237854004,True
409342.jpg,Coprinus comatus,0.25913867354393005,0.16984979808330536,0.0892888754606247,True
409348.jpg,Coprinus comatus,0.33054518699645996,0.19624656438827515,0.13429862260818481,True
410690.jpg,Coprinus comatus,0.2920546531677246,0.18873941898345947,0.10331523418426514,True
410691.jpg,Coprinus comatus,0.26250797510147095,0.20524755120277405,0.0572604238986969,True
410692.jpg,Coprinus comatus,0.26337534189224243,0.23062893748283386,0.03274640440940857,True
41149.jpg,Coprinus comatus,0.30802732706069946,0.2526891529560089,0.05533817410469055,True
41150.jpg,Coprinus comatus,0.29922783374786377,0.24387472867965698,0.05535310506820679,True
41151.jpg,Coprinus comatus,0.2506381571292877,0.21625235676765442,0.0343858003616333,True
